id,Geographic Area Name,Percent!!SEX AND AGE!!Total population,Percent!!RACE!!Total population!!One race!!White,Percent!!RACE!!Total population!!One race!!Black or African American,Percent!!RACE!!Total population!!One race!!Asian,Percent!!HISPANIC OR LATINO AND RACE!!Total population,gen_z,gen_y,gen_x,baby_boomer,silent_gen,county_name,state
0500000US37089,"Henderson County, North Carolina",114913,91.2,3.5,1.3,114913,9.8,10.1,24.3,28.9,11.1,Henderson County, North Carolina
0500000US37091,"Hertford County, North Carolina",24012,35.1,59.4,0.8,24012,15.2,11.6,23.0,26.1,8.399999999999999,Hertford County, North Carolina
0500000US37093,"Hoke County, North Carolina",53957,44.4,33.8,1.5,53957,12.1,17.9,26.0,17.0,3.3000000000000003,Hoke County, North Carolina
0500000US37095,"Hyde County, North Carolina",5213,66.5,29.7,0.0,5213,10.7,11.1,29.299999999999997,25.700000000000003,6.9,Hyde County, North Carolina
0500000US37097,"Iredell County, North Carolina",175538,81.2,12.2,2.5,175538,12.4,11.8,28.1,22.8,6.1,Iredell County, North Carolina
0500000US37099,"Jackson County, North Carolina",42938,83.1,2.2,0.7,42938,22.4,10.9,21.1,24.6,7.4,Jackson County, North Carolina
0500000US37101,"Johnston County, North Carolina",196870,77.2,16.0,0.6,196870,12.399999999999999,12.2,29.2,20.400000000000002,4.7,Johnston County, North Carolina
0500000US37103,"Jones County, North Carolina",9594,65.7,30.5,0.1,9594,9.2,12.0,23.799999999999997,30.5,9.3,Jones County, North Carolina
0500000US37105,"Lee County, North Carolina",60481,73.7,20.3,1.3,60481,12.5,12.6,25.6,22.5,6.7,Lee County, North Carolina
0500000US37107,"Lenoir County, North Carolina",56756,55.0,39.1,0.5,56756,11.5,11.6,23.799999999999997,26.2,8.4,Lenoir County, North Carolina
0500000US37109,"Lincoln County, North Carolina",82919,89.4,5.0,0.7,82919,11.3,10.7,28.4,25.700000000000003,6.4,Lincoln County, North Carolina
0500000US37111,"McDowell County, North Carolina",45227,91.6,3.6,0.9,45227,10.3,11.7,26.200000000000003,26.7,8.1,McDowell County, North Carolina
0500000US37113,"Macon County, North Carolina",34813,93.5,1.7,0.9,34813,9.7,10.3,21.3,31.599999999999998,12.100000000000001,Macon County, North Carolina
0500000US37115,"Madison County, North Carolina",21499,95.4,1.6,0.6,21499,14.3,10.5,24.2,27.700000000000003,8.8,Madison County, North Carolina
0500000US37117,"Martin County, North Carolina",22849,54.5,42.1,0.6,22849,10.8,10.6,23.2,29.2,9.1,Martin County, North Carolina
0500000US37119,"Mecklenburg County, North Carolina",1074475,53.8,31.6,5.9,1074475,13.0,16.9,28.3,17.6,4.2,Mecklenburg County, North Carolina
0500000US37121,"Mitchell County, North Carolina",15004,96.5,0.4,0.2,15004,11.0,11.1,23.3,29.0,10.600000000000001,Mitchell County, North Carolina
0500000US37123,"Montgomery County, North Carolina",27252,75.6,17.6,1.4,27252,12.3,11.0,24.3,26.5,7.7,Montgomery County, North Carolina
0500000US37125,"Moore County, North Carolina",97294,82.2,12.4,1.3,97294,10.2,11.2,23.6,26.2,11.1,Moore County, North Carolina
0500000US37127,"Nash County, North Carolina",94030,52.1,39.3,0.9,94030,13.0,11.4,25.3,25.1,7.0,Nash County, North Carolina
0500000US37129,"New Hanover County, North Carolina",227938,81.1,13.7,1.3,227938,16.1,13.3,25.0,23.299999999999997,6.800000000000001,New Hanover County, North Carolina
0500000US37131,"Northampton County, North Carolina",19946,39.6,56.4,0.3,19946,10.2,10.4,22.4,31.5,11.0,Northampton County, North Carolina
0500000US37133,"Onslow County, North Carolina",195069,74.7,14.0,2.2,195069,24.900000000000002,18.5,18.299999999999997,13.2,3.5999999999999996,Onslow County, North Carolina
0500000US37135,"Orange County, North Carolina",144836,75.4,11.4,7.8,144836,21.7,12.4,24.3,20.6,4.8,Orange County, North Carolina
0500000US37137,"Pamlico County, North Carolina",12701,76.1,18.4,0.6,12701,9.8,9.8,21.8,35.0,11.7,Pamlico County, North Carolina
0500000US37139,"Pasquotank County, North Carolina",39514,58.4,36.6,1.2,39514,12.9,13.9,24.0,23.700000000000003,6.6000000000000005,Pasquotank County, North Carolina
0500000US37141,"Pender County, North Carolina",60399,77.7,14.3,0.4,60399,11.2,11.0,27.0,25.7,6.7,Pender County, North Carolina
0500000US37143,"Perquimans County, North Carolina",13430,73.7,24.0,0.4,13430,9.0,9.7,22.1,32.300000000000004,11.0,Perquimans County, North Carolina
0500000US37145,"Person County, North Carolina",39345,67.6,26.3,0.4,39345,11.3,10.8,26.0,27.1,7.5,Person County, North Carolina
0500000US37147,"Pitt County, North Carolina",178433,57.2,34.7,1.7,178433,21.3,13.8,23.0,18.9,5.1,Pitt County, North Carolina
0500000US37149,"Polk County, North Carolina",20557,90.3,4.9,0.7,20557,9.600000000000001,8.5,21.6,33.0,14.1,Polk County, North Carolina
0500000US37151,"Randolph County, North Carolina",143118,83.8,6.0,1.2,143118,12.2,11.6,26.5,24.200000000000003,7.1,Randolph County, North Carolina
0500000US37153,"Richmond County, North Carolina",44997,61.7,31.9,1.0,44997,13.3,11.7,25.3,23.9,7.2,Richmond County, North Carolina
0500000US37155,"Robeson County, North Carolina",132596,28.0,23.8,0.6,132596,14.6,12.7,24.5,21.799999999999997,5.6,Robeson County, North Carolina
0500000US37157,"Rockingham County, North Carolina",91077,75.4,18.4,0.6,91077,11.399999999999999,10.7,25.799999999999997,27.1,8.399999999999999,Rockingham County, North Carolina
0500000US37159,"Rowan County, North Carolina",140296,76.7,16.2,0.9,140296,12.7,12.3,25.6,23.9,7.1,Rowan County, North Carolina
0500000US37161,"Rutherford County, North Carolina",66599,86.8,9.5,0.4,66599,11.600000000000001,10.9,25.1,27.4,8.6,Rutherford County, North Carolina
0500000US37163,"Sampson County, North Carolina",63385,62.8,25.4,0.6,63385,12.7,11.1,25.4,23.4,7.2,Sampson County, North Carolina
0500000US37165,"Scotland County, North Carolina",35076,43.7,38.9,0.8,35076,13.2,12.1,24.4,23.700000000000003,7.1,Scotland County, North Carolina
0500000US37167,"Stanly County, North Carolina",61588,83.6,11.4,1.8,61588,12.100000000000001,12.3,25.5,24.7,7.5,Stanly County, North Carolina
0500000US37169,"Stokes County, North Carolina",45781,93.0,4.2,0.4,45781,11.2,10.6,26.4,27.8,8.5,Stokes County, North Carolina
0500000US37171,"Surry County, North Carolina",71971,90.8,3.7,0.6,71971,12.0,10.8,25.8,25.5,8.6,Surry County, North Carolina
0500000US37173,"Swain County, North Carolina",14260,64.1,0.5,0.4,14260,11.9,11.7,24.1,25.099999999999998,7.800000000000001,Swain County, North Carolina
0500000US37175,"Transylvania County, North Carolina",33775,91.6,4.8,0.1,33775,10.9,9.5,21.1,31.7,13.5,Transylvania County, North Carolina
0500000US37177,"Tyrrell County, North Carolina",4095,55.4,37.1,0.4,4095,11.799999999999999,12.7,25.4,27.4,10.0,Tyrrell County, North Carolina
0500000US37179,"Union County, North Carolina",231053,81.3,11.4,3.0,231053,14.3,9.7,30.1,19.4,4.6,Union County, North Carolina
0500000US37181,"Vance County, North Carolina",44479,42.6,49.8,0.7,44479,12.8,11.7,24.3,24.299999999999997,7.300000000000001,Vance County, North Carolina
0500000US37183,"Wake County, North Carolina",1069079,65.4,20.4,6.9,1069079,13.2,14.8,29.4,18.3,4.3,Wake County, North Carolina
0500000US37185,"Warren County, North Carolina",19898,39.7,50.3,0.5,19898,12.0,9.9,22.299999999999997,30.799999999999997,10.1,Warren County, North Carolina
0500000US37187,"Washington County, North Carolina",11922,45.7,47.5,0.2,11922,14.5,6.9,21.7,30.2,9.8,Washington County, North Carolina
0500000US37189,"Watauga County, North Carolina",54925,93.8,1.8,1.2,54925,31.5,10.8,19.6,21.4,6.1,Watauga County, North Carolina
0500000US37191,"Wayne County, North Carolina",123603,63.7,30.5,1.2,123603,13.7,13.4,23.9,22.5,6.6,Wayne County, North Carolina
0500000US37193,"Wilkes County, North Carolina",68469,91.1,4.0,0.6,68469,11.3,10.8,25.4,27.0,8.9,Wilkes County, North Carolina
0500000US37195,"Wilson County, North Carolina",81435,50.7,39.6,0.8,81435,12.8,12.0,24.6,24.5,7.1,Wilson County, North Carolina
0500000US37197,"Yadkin County, North Carolina",37602,92.1,3.5,0.1,37602,11.7,10.6,26.6,25.6,8.4,Yadkin County, North Carolina
0500000US37199,"Yancey County, North Carolina",17760,96.2,0.7,0.3,17760,10.6,9.9,24.3,29.3,10.8,Yancey County, North Carolina
0500000US38001,"Adams County, North Dakota",2311,94.0,2.1,2.5,2311,10.8,9.5,22.7,27.3,11.6,Adams County, North Dakota
0500000US38003,"Barnes County, North Dakota",10706,93.8,2.2,1.0,10706,13.0,11.0,22.7,27.5,10.3,Barnes County, North Dakota
0500000US38005,"Benson County, North Dakota",6873,40.6,0.0,0.1,6873,13.2,12.0,19.4,20.4,5.3,Benson County, North Dakota
0500000US38007,"Billings County, North Dakota",922,97.1,0.0,0.0,922,4.300000000000001,12.7,23.799999999999997,29.200000000000003,10.899999999999999,Billings County, North Dakota
0500000US38009,"Bottineau County, North Dakota",6502,93.0,0.6,0.1,6502,12.3,9.5,21.5,29.0,9.9,Bottineau County, North Dakota
0500000US38011,"Bowman County, North Dakota",3148,96.1,0.0,0.0,3148,11.7,10.6,20.9,25.9,10.4,Bowman County, North Dakota
0500000US38013,"Burke County, North Dakota",2182,96.2,0.2,0.5,2182,6.5,15.9,21.0,24.1,7.5,Burke County, North Dakota
0500000US38015,"Burleigh County, North Dakota",94793,90.6,2.3,0.8,94793,12.8,14.7,24.2,21.6,7.0,Burleigh County, North Dakota
0500000US38017,"Cass County, North Dakota",176975,87.0,5.6,2.9,176975,17.6,17.4,23.5,17.200000000000003,5.0,Cass County, North Dakota
0500000US38019,"Cavalier County, North Dakota",3803,94.9,0.1,0.0,3803,10.4,8.5,19.6,29.700000000000003,13.700000000000001,Cavalier County, North Dakota
0500000US38021,"Dickey County, North Dakota",4938,96.6,1.3,0.2,4938,13.6,10.5,22.6,23.5,10.7,Dickey County, North Dakota
0500000US38023,"Divide County, North Dakota",2335,92.9,3.2,1.2,2335,12.7,6.2,24.4,31.5,11.9,Divide County, North Dakota
0500000US38025,"Dunn County, North Dakota",4395,84.9,1.7,0.8,4395,10.6,13.6,22.2,26.1,7.6,Dunn County, North Dakota
0500000US38027,"Eddy County, North Dakota",2301,91.1,0.0,0.0,2301,11.8,10.4,23.3,25.1,13.3,Eddy County, North Dakota
0500000US38029,"Emmons County, North Dakota",3310,96.1,0.0,1.1,3310,9.6,9.2,19.1,30.8,14.7,Emmons County, North Dakota
0500000US38031,"Foster County, North Dakota",3260,95.9,0.0,0.0,3260,10.8,9.9,22.7,26.5,12.100000000000001,Foster County, North Dakota
0500000US38033,"Golden Valley County, North Dakota",1845,92.7,0.0,0.0,1845,12.7,9.5,22.9,28.799999999999997,8.6,Golden Valley County, North Dakota
0500000US38035,"Grand Forks County, North Dakota",70224,86.1,3.8,2.8,70224,23.1,16.3,19.4,17.9,5.2,Grand Forks County, North Dakota
0500000US38037,"Grant County, North Dakota",2353,96.5,0.1,1.2,2353,9.0,10.2,18.5,30.599999999999998,14.799999999999999,Grant County, North Dakota
0500000US38039,"Griggs County, North Dakota",2409,95.3,0.0,0.0,2409,10.0,8.7,19.1,30.9,14.200000000000001,Griggs County, North Dakota
0500000US38041,"Hettinger County, North Dakota",2547,92.0,0.4,0.0,2547,7.0,14.1,20.9,27.799999999999997,12.2,Hettinger County, North Dakota
0500000US38043,"Kidder County, North Dakota",2466,96.1,0.2,0.2,2466,10.899999999999999,9.1,22.9,29.1,10.9,Kidder County, North Dakota
0500000US38045,"LaMoure County, North Dakota",4125,96.5,1.0,0.2,4125,10.600000000000001,8.8,20.1,29.200000000000003,13.600000000000001,LaMoure County, North Dakota
0500000US38047,"Logan County, North Dakota",1872,97.9,0.0,0.1,1872,10.1,9.1,20.1,29.6,15.0,Logan County, North Dakota
0500000US38049,"McHenry County, North Dakota",5878,97.0,0.4,0.4,5878,10.100000000000001,10.8,24.5,25.599999999999998,9.5,McHenry County, North Dakota
0500000US38051,"McIntosh County, North Dakota",2597,96.0,0.5,0.5,2597,8.2,10.3,18.9,28.7,19.0,McIntosh County, North Dakota
0500000US38053,"McKenzie County, North Dakota",13334,83.3,1.6,0.4,13334,13.1,17.6,22.1,16.4,3.5,McKenzie County, North Dakota
0500000US38055,"McLean County, North Dakota",9584,89.9,0.7,0.1,9584,9.3,10.4,22.3,30.4,9.399999999999999,McLean County, North Dakota
0500000US38057,"Mercer County, North Dakota",8462,93.0,0.9,0.4,8462,10.5,11.0,23.5,28.0,8.3,Mercer County, North Dakota
0500000US38059,"Morton County, North Dakota",30868,91.2,1.0,0.7,30868,10.5,16.2,25.1,22.6,7.1,Morton County, North Dakota
0500000US38061,"Mountrail County, North Dakota",10321,64.4,1.4,0.5,10321,13.5,16.3,23.700000000000003,19.3,4.3,Mountrail County, North Dakota
0500000US38063,"Nelson County, North Dakota",2894,96.5,0.1,0.0,2894,9.399999999999999,10.3,19.700000000000003,31.9,13.5,Nelson County, North Dakota
0500000US38065,"Oliver County, North Dakota",1842,90.7,0.0,1.7,1842,8.9,8.7,20.200000000000003,32.4,8.4,Oliver County, North Dakota
0500000US38067,"Pembina County, North Dakota",6947,94.3,0.3,0.5,6947,9.7,10.5,22.6,29.2,10.7,Pembina County, North Dakota
0500000US38069,"Pierce County, North Dakota",4126,93.8,0.6,0.4,4126,9.7,11.8,21.6,26.6,12.0,Pierce County, North Dakota
0500000US38071,"Ramsey County, North Dakota",11583,84.3,0.6,0.9,11583,12.9,12.3,21.9,24.799999999999997,9.0,Ramsey County, North Dakota
0500000US38073,"Ransom County, North Dakota",5314,95.4,0.8,1.1,5314,11.3,9.2,25.4,26.6,10.600000000000001,Ransom County, North Dakota
0500000US38075,"Renville County, North Dakota",2442,96.8,0.2,0.2,2442,8.399999999999999,13.4,23.700000000000003,23.6,8.1,Renville County, North Dakota
0500000US38077,"Richland County, North Dakota",16254,93.0,0.7,0.4,16254,17.1,11.5,21.2,23.8,8.3,Richland County, North Dakota
0500000US38079,"Rolette County, North Dakota",14511,18.2,0.6,0.1,14511,13.7,11.9,22.3,18.7,4.4,Rolette County, North Dakota
0500000US38081,"Sargent County, North Dakota",3872,94.2,2.5,0.3,3872,10.8,11.9,22.8,28.5,9.3,Sargent County, North Dakota
0500000US38083,"Sheridan County, North Dakota",1409,98.9,0.0,0.0,1409,8.9,9.0,22.9,29.6,15.9,Sheridan County, North Dakota
0500000US38085,"Sioux County, North Dakota",4373,13.3,0.2,0.0,4373,16.3,13.7,22.5,14.5,3.1,Sioux County, North Dakota
0500000US38087,"Slope County, North Dakota",742,96.4,1.8,0.0,742,9.2,6.7,22.5,30.8,13.3,Slope County, North Dakota
0500000US38089,"Stark County, North Dakota",31081,91.2,2.0,1.2,31081,12.4,16.9,24.0,18.1,6.6,Stark County, North Dakota
0500000US38091,"Steele County, North Dakota",1744,97.9,0.7,0.0,1744,9.3,8.0,22.299999999999997,33.099999999999994,9.6,Steele County, North Dakota
0500000US38093,"Stutsman County, North Dakota",20965,92.9,1.5,0.5,20965,13.7,13.2,22.3,25.299999999999997,8.9,Stutsman County, North Dakota
0500000US38095,"Towner County, North Dakota",2224,92.3,0.8,0.2,2224,9.3,8.8,24.0,28.0,12.1,Towner County, North Dakota
0500000US38097,"Traill County, North Dakota",8008,93.3,1.1,0.4,8008,14.0,11.0,23.2,24.1,9.8,Traill County, North Dakota
0500000US38099,"Walsh County, North Dakota",10751,94.2,0.4,0.5,10751,10.3,11.8,22.4,26.1,10.4,Walsh County, North Dakota
0500000US38101,"Ward County, North Dakota",68812,86.6,3.9,1.7,68812,16.0,18.4,22.2,17.0,5.7,Ward County, North Dakota
0500000US38103,"Wells County, North Dakota",3976,97.9,0.0,0.2,3976,7.4,8.9,19.799999999999997,31.099999999999998,13.9,Wells County, North Dakota
0500000US38105,"Williams County, North Dakota",35208,81.7,4.5,1.0,35208,12.3,20.8,22.8,15.700000000000001,4.2,Williams County, North Dakota
0500000US39001,"Adams County, Ohio",27776,98.8,0.5,0.0,27776,12.0,10.9,25.6,24.700000000000003,7.1,Adams County, Ohio
0500000US39003,"Allen County, Ohio",103175,82.5,11.9,0.8,103175,13.899999999999999,12.3,23.8,23.4,7.5,Allen County, Ohio
0500000US39005,"Ashland County, Ohio",53536,96.7,0.7,0.7,53536,15.3,10.9,23.299999999999997,24.0,8.1,Ashland County, Ohio
0500000US39007,"Ashtabula County, Ohio",97830,92.8,3.6,0.5,97830,11.7,11.6,25.1,25.700000000000003,7.8,Ashtabula County, Ohio
0500000US39009,"Athens County, Ohio",65917,91.1,3.0,2.6,65917,32.1,12.3,20.0,18.799999999999997,5.0,Athens County, Ohio
0500000US39011,"Auglaize County, Ohio",45729,96.5,0.6,0.5,45729,12.3,11.1,24.3,24.400000000000002,8.1,Auglaize County, Ohio
0500000US39013,"Belmont County, Ohio",68024,93.2,3.9,0.5,68024,10.6,12.4,25.5,27.2,8.8,Belmont County, Ohio
0500000US39015,"Brown County, Ohio",43572,97.0,0.8,0.3,43572,11.5,11.1,25.799999999999997,24.9,7.8,Brown County, Ohio
0500000US39017,"Butler County, Ohio",380019,84.4,8.0,3.3,380019,16.5,11.7,25.1,21.4,5.8,Butler County, Ohio
0500000US39019,"Carroll County, Ohio",27332,99.2,0.3,0.0,27332,11.3,10.1,24.6,28.599999999999998,8.6,Carroll County, Ohio
0500000US39021,"Champaign County, Ohio",38845,94.5,1.8,0.5,38845,12.7,11.3,25.7,24.8,7.5,Champaign County, Ohio
0500000US39023,"Clark County, Ohio",134726,86.8,8.1,0.6,134726,13.0,11.5,23.9,24.7,8.2,Clark County, Ohio
0500000US39025,"Clermont County, Ohio",204275,95.1,1.4,1.2,204275,11.9,12.3,26.4,24.1,6.2,Clermont County, Ohio
0500000US39027,"Clinton County, Ohio",41957,94.3,2.1,0.5,41957,13.6,11.3,25.1,24.0,6.800000000000001,Clinton County, Ohio
0500000US39029,"Columbiana County, Ohio",103190,94.7,2.0,0.2,103190,11.3,11.1,25.4,26.9,8.5,Columbiana County, Ohio
0500000US39031,"Coshocton County, Ohio",36585,96.9,1.1,0.3,36585,11.399999999999999,11.6,24.200000000000003,25.2,8.3,Coshocton County, Ohio
0500000US39033,"Crawford County, Ohio",41821,96.6,1.0,0.5,41821,11.600000000000001,10.9,24.5,25.7,9.100000000000001,Crawford County, Ohio
0500000US39035,"Cuyahoga County, Ohio",1247451,62.4,29.6,3.0,1247451,12.6,13.8,24.3,24.1,8.0,Cuyahoga County, Ohio
0500000US39037,"Darke County, Ohio",51513,97.3,0.7,0.5,51513,12.1,10.4,24.5,24.8,8.600000000000001,Darke County, Ohio
0500000US39039,"Defiance County, Ohio",38160,90.7,1.8,0.4,38160,13.5,11.3,24.4,24.6,7.6,Defiance County, Ohio
0500000US39041,"Delaware County, Ohio",201135,87.0,3.4,6.3,201135,12.600000000000001,9.8,30.5,20.2,4.9,Delaware County, Ohio
0500000US39043,"Erie County, Ohio",74780,85.5,9.1,0.6,74780,11.600000000000001,11.4,23.4,27.8,9.2,Erie County, Ohio
0500000US39045,"Fairfield County, Ohio",154457,87.1,7.4,1.6,154457,12.9,11.8,27.2,22.299999999999997,6.300000000000001,Fairfield County, Ohio
0500000US39047,"Fayette County, Ohio",28620,93.6,2.5,1.0,28620,11.7,11.7,26.0,23.9,7.1,Fayette County, Ohio
0500000US39049,"Franklin County, Ohio",1290360,66.3,22.6,5.3,1290360,13.4,18.2,25.5,18.5,4.6,Franklin County, Ohio
0500000US39051,"Fulton County, Ohio",42253,93.0,0.4,0.4,42253,12.7,10.9,25.0,24.8,7.3,Fulton County, Ohio
0500000US39053,"Gallia County, Ohio",30088,93.8,2.2,0.8,30088,12.100000000000001,12.0,24.0,24.6,8.2,Gallia County, Ohio
0500000US39055,"Geauga County, Ohio",93843,96.7,1.4,0.7,93843,13.0,8.4,24.8,27.0,8.399999999999999,Geauga County, Ohio
0500000US39057,"Greene County, Ohio",166502,85.8,6.9,2.9,166502,15.6,13.4,23.5,23.5,7.0,Greene County, Ohio
0500000US39059,"Guernsey County, Ohio",39111,95.0,1.1,0.4,39111,11.899999999999999,12.0,24.3,25.7,8.0,Guernsey County, Ohio
0500000US39061,"Hamilton County, Ohio",813589,67.4,25.5,2.6,813589,13.1,15.1,24.1,21.9,6.5,Hamilton County, Ohio
0500000US39063,"Hancock County, Ohio",75837,92.1,1.7,1.9,75837,13.0,13.6,24.5,23.1,7.4,Hancock County, Ohio
0500000US39065,"Hardin County, Ohio",31425,96.0,0.7,0.8,31425,20.0,10.2,22.9,21.4,6.5,Hardin County, Ohio
0500000US39067,"Harrison County, Ohio",15211,95.2,2.9,0.5,15211,10.9,9.7,24.6,28.9,8.899999999999999,Harrison County, Ohio
0500000US39069,"Henry County, Ohio",27208,93.5,0.9,0.3,27208,11.8,11.6,24.8,24.299999999999997,8.4,Henry County, Ohio
0500000US39071,"Highland County, Ohio",43016,95.7,1.5,0.4,43016,12.2,11.1,25.4,24.200000000000003,7.7,Highland County, Ohio
0500000US39073,"Hocking County, Ohio",28390,97.0,0.8,0.2,28390,11.8,10.8,25.700000000000003,26.200000000000003,7.6,Hocking County, Ohio
0500000US39075,"Holmes County, Ohio",43901,98.4,0.1,0.3,43901,15.5,12.6,21.700000000000003,18.2,5.800000000000001,Holmes County, Ohio
0500000US39077,"Huron County, Ohio",58339,95.6,1.4,0.2,58339,12.399999999999999,11.9,24.9,24.0,6.699999999999999,Huron County, Ohio
0500000US39079,"Jackson County, Ohio",32450,96.8,0.7,0.1,32450,11.5,12.6,25.200000000000003,24.0,6.6,Jackson County, Ohio
0500000US39081,"Jefferson County, Ohio",66371,91.3,5.5,0.5,66371,12.899999999999999,10.7,23.8,27.7,9.0,Jefferson County, Ohio
